Close,Volume,MSFT_Close,AAPL_Close,AMZN_Close,GOOGL_Close,META_Close,RSI,MACD,Signal_Line,Histogram,MA_20,MA_50,MA_100,Close_lag_1,Close_lag_2,Close_lag_3,Volume_lag_1,Volume_lag_2,Volume_lag_3,MSFT_Close_lag_1,MSFT_Close_lag_2,MSFT_Close_lag_3,AAPL_Close_lag_1,AAPL_Close_lag_2,AAPL_Close_lag_3,AMZN_Close_lag_1,AMZN_Close_lag_2,AMZN_Close_lag_3,GOOGL_Close_lag_1,GOOGL_Close_lag_2,GOOGL_Close_lag_3,META_Close_lag_1,META_Close_lag_2,META_Close_lag_3,RSI_lag_1,RSI_lag_2,RSI_lag_3,MACD_lag_1,MACD_lag_2,MACD_lag_3,Signal_Line_lag_1,Signal_Line_lag_2,Signal_Line_lag_3,Histogram_lag_1,Histogram_lag_2,Histogram_lag_3,MA_20_lag_1,MA_20_lag_2,MA_20_lag_3,MA_50_lag_1,MA_50_lag_2,MA_50_lag_3,MA_100_lag_1,MA_100_lag_2,MA_100_lag_3
-0.0116315725117922,0.2162841848088607,-0.0035646874761397,-0.0036124558105959,0.0016878780569549,-0.0148784005382665,0.0044245867041928,43.3736400926848,-0.001231592112149,-0.000111226766341,-0.0011203653458079,0.0007832824537288,-0.0004568473949678,-8.587983182628958e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0126158753519238,-0.0483883278964788,0.009545105130027,-0.0021310285261668,0.0074248947917957,0.0087624416429788,0.0103372156240598,51.4884932559102,-1.2667412129765705e-05,-9.151489549876611e-05,7.884748336900042e-05,0.0012867861127736,8.159092289807226e-05,7.34931396785543e-08,-0.0116315725117922,,,0.2162841848088607,,,-0.0035646874761397,,,-0.0036124558105959,,,0.0016878780569549,,,-0.0148784005382665,,,0.0044245867041928,,,43.3736400926848,,,-0.001231592112149,,,-0.000111226766341,,,-0.0011203653458079,,,0.0007832824537288,,,-0.0004568473949678,,,-8.587983182628958e-05,,
-0.0069033332434342,0.1732407506962742,-0.0011122971376366,-0.0033656836057636,0.0029067818463926,0.0206944641289212,0.0216637838140105,43.19878421367165,-0.0006146129349679,-0.0001961345033926,-0.0004184784315753,0.001303217010672,-8.608991520499041e-05,-0.0001390512981805,0.0126158753519238,-0.0116315725117922,,-0.0483883278964788,0.2162841848088607,,0.009545105130027,-0.0035646874761397,,-0.0021310285261668,-0.0036124558105959,,0.0074248947917957,0.0016878780569549,,0.0087624416429788,-0.0148784005382665,,0.0103372156240598,0.0044245867041928,,51.4884932559102,43.3736400926848,,-1.2667412129765705e-05,-0.001231592112149,,-9.151489549876611e-05,-0.000111226766341,,7.884748336900042e-05,-0.0011203653458079,,0.0012867861127736,0.0007832824537288,,8.159092289807226e-05,-0.0004568473949678,,7.34931396785543e-08,-8.587983182628958e-05,
0.0107907997092398,-0.138028871432927,0.0195368093807754,0.0178733000126857,0.0072879747429403,0.031322471129041,0.0114577642993396,53.51049965180356,0.0003322792463261,-9.045175344886164e-05,0.0004227309997749,0.0019555678753872,0.0001666399214923,-4.7752938761088e-05,-0.0069033332434342,0.0126158753519238,-0.0116315725117922,0.1732407506962742,-0.0483883278964788,0.2162841848088607,-0.0011122971376366,0.009545105130027,-0.0035646874761397,-0.0033656836057636,-0.0021310285261668,-0.0036124558105959,0.0029067818463926,0.0074248947917957,0.0016878780569549,0.0206944641289212,0.0087624416429788,-0.0148784005382665,0.0216637838140105,0.0103372156240598,0.0044245867041928,43.19878421367165,51.4884932559102,43.3736400926848,-0.0006146129349679,-1.2667412129765705e-05,-0.001231592112149,-0.0001961345033926,-9.151489549876611e-05,-0.000111226766341,-0.0004184784315753,7.884748336900042e-05,-0.0011203653458079,0.001303217010672,0.0012867861127736,0.0007832824537288,-8.608991520499041e-05,8.159092289807226e-05,-0.0004568473949678,-0.0001390512981805,7.34931396785543e-08,-8.587983182628958e-05
0.0044695948983522,-0.0800551142170182,0.0086931028269858,0.0083231108760535,0.0143523611927451,0.0157692892701209,-0.0036667312290263,51.32940634461471,0.000566104027425,4.085940272592284e-05,0.0005252446246991,0.0015425571188881,0.0007657295589165,-1.6077824950550015e-05,0.0107907997092398,-0.0069033332434342,0.0126158753519238,-0.138028871432927,0.1732407506962742,-0.0483883278964788,0.0195368093807754,-0.0011122971376366,0.009545105130027,0.0178733000126857,-0.0033656836057636,-0.0021310285261668,0.0072879747429403,0.0029067818463926,0.0074248947917957,0.031322471129041,0.0206944641289212,0.0087624416429788,0.0114577642993396,0.0216637838140105,0.0103372156240598,53.51049965180356,43.19878421367165,51.4884932559102,0.0003322792463261,-0.0006146129349679,-1.2667412129765705e-05,-9.045175344886164e-05,-0.0001961345033926,-9.151489549876611e-05,0.0004227309997749,-0.0004184784315753,7.884748336900042e-05,0.0019555678753872,0.001303217010672,0.0012867861127736,0.0001666399214923,-8.608991520499041e-05,8.159092289807226e-05,-4.7752938761088e-05,-0.0001390512981805,7.34931396785543e-08
0.0007023462695756,0.032730320210889,0.0051015932376842,0.0076855326106717,0.0184916224224789,-0.0017534572217094,-0.0017606360346115,52.89055017504729,0.0004423274949087,0.0001211530211624,0.0003211744737462,0.0014050754046173,0.001203572630543,2.0740958604136028e-06,0.0044695948983522,0.0107907997092398,-0.0069033332434342,-0.0800551142170182,-0.138028871432927,0.1732407506962742,0.0086931028269858,0.0195368093807754,-0.0011122971376366,0.0083231108760535,0.0178733000126857,-0.0033656836057636,0.0143523611927451,0.0072879747429403,0.0029067818463926,0.0157692892701209,0.031322471129041,0.0206944641289212,-0.0036667312290263,0.0114577642993396,0.0216637838140105,51.32940634461471,53.51049965180356,43.19878421367165,0.000566104027425,0.0003322792463261,-0.0006146129349679,4.085940272592284e-05,-9.045175344886164e-05,-0.0001961345033926,0.0005252446246991,0.0004227309997749,-0.0004184784315753,0.0015425571188881,0.0019555678753872,0.001303217010672,0.0007657295589165,0.0001666399214923,-8.608991520499041e-05,-1.6077824950550015e-05,-4.7752938761088e-05,-0.0001390512981805
0.0085309006373119,0.0387534178130365,0.0029313624851947,0.0034599336360184,-0.0003537487735077,-0.0035422404245368,-0.008327341285371,51.75190256046006,0.0009648108734699,0.0002898845916239,0.0006749262818459,0.0018449042670696,0.0008382898291685,1.7292844544713124e-05,0.0007023462695756,0.0044695948983522,0.0107907997092398,0.032730320210889,-0.0800551142170182,-0.138028871432927,0.0051015932376842,0.0086931028269858,0.0195368093807754,0.0076855326106717,0.0083231108760535,0.0178733000126857,0.0184916224224789,0.0143523611927451,0.0072879747429403,-0.0017534572217094,0.0157692892701209,0.031322471129041,-0.0017606360346115,-0.0036667312290263,0.0114577642993396,52.89055017504729,51.32940634461471,53.51049965180356,0.0004423274949087,0.000566104027425,0.0003322792463261,0.0001211530211624,4.085940272592284e-05,-9.045175344886164e-05,0.0003211744737462,0.0005252446246991,0.0004227309997749,0.0014050754046173,0.0015425571188881,0.0019555678753872,0.001203572630543,0.0007657295589165,0.0001666399214923,2.0740958604136028e-06,-1.6077824950550015e-05,-4.7752938761088e-05
-0.0007144436219845,0.0214191846321742,-0.0158335475697307,-0.0026842314815689,-0.0038109042575301,-0.0109847236148335,-0.0166530184534699,50.0536466125072,0.0006256486123592,0.000357037395771,0.0002686112165882,0.001327399689227,0.0011725466696353,-5.712085566607251e-05,0.0085309006373119,0.0007023462695756,0.0044695948983522,0.0387534178130365,0.032730320210889,-0.0800551142170182,0.0029313624851947,0.0051015932376842,0.0086931028269858,0.0034599336360184,0.0076855326106717,0.0083231108760535,-0.0003537487735077,0.0184916224224789,0.0143523611927451,-0.0035422404245368,-0.0017534572217094,0.0157692892701209,-0.008327341285371,-0.0017606360346115,-0.0036667312290263,51.75190256046006,52.89055017504729,51.32940634461471,0.0009648108734699,0.0004423274949087,0.000566104027425,0.0002898845916239,0.0001211530211624,4.085940272592284e-05,0.0006749262818459,0.0003211744737462,0.0005252446246991,0.0018449042670696,0.0014050754046173,0.0015425571188881,0.0008382898291685,0.001203572630543,0.0007657295589165,1.7292844544713124e-05,2.0740958604136028e-06,-1.6077824950550015e-05
0.0031210289077513,-0.1757851157661633,0.0074070756939325,-0.0091391733264097,-0.0031482087067048,-0.0015084944245294,0.0048770952837935,52.14461557705055,0.0006587569159995,0.0004173812998167,0.0002413756161827,0.0010171005544221,0.0012933856257796,9.396566027467658e-06,-0.0007144436219845,0.0085309006373119,0.0007023462695756,0.0214191846321742,0.0387534178130365,0.032730320210889,-0.0158335475697307,0.0029313624851947,0.0051015932376842,-0.0026842314815689,0.0034599336360184,0.0076855326106717,-0.0038109042575301,-0.0003537487735077,0.0184916224224789,-0.0109847236148335,-0.0035422404245368,-0.0017534572217094,-0.0166530184534699,-0.008327341285371,-0.0017606360346115,50.0536466125072,51.75190256046006,52.89055017504729,0.0006256486123592,0.0009648108734699,0.0004423274949087,0.000357037395771,0.0002898845916239,0.0001211530211624,0.0002686112165882,0.0006749262818459,0.0003211744737462,0.001327399689227,0.0018449042670696,0.0014050754046173,0.0011725466696353,0.0008382898291685,0.001203572630543,-5.712085566607251e-05,1.7292844544713124e-05,2.0740958604136028e-06
0.0010681370069403,0.0385238654567793,-0.0057232660742641,-0.0024547643992713,0.0030417085523415,0.0072043680038827,0.0128206211003683,47.50873126087043,0.0005134258123367,0.0004365902023207,7.683561001600324e-05,0.0009852004412211,0.0010412328160415,-7.363212596814999e-05,0.0031210289077513,-0.0007144436219845,0.0085309006373119,-0.1757851157661633,0.0214191846321742,0.0387534178130365,0.0074070756939325,-0.0158335475697307,0.0029313624851947,-0.0091391733264097,-0.0026842314815689,0.0034599336360184,-0.0031482087067048,-0.0038109042575301,-0.0003537487735077,-0.0015084944245294,-0.0109847236148335,-0.0035422404245368,0.0048770952837935,-0.0166530184534699,-0.008327341285371,52.14461557705055,50.0536466125072,51.75190256046006,0.0006587569159995,0.0006256486123592,0.0009648108734699,0.0004173812998167,0.000357037395771,0.0002898845916239,0.0002413756161827,0.0002686112165882,0.0006749262818459,0.0010171005544221,0.001327399689227,0.0018449042670696,0.0012933856257796,0.0011725466696353,0.0008382898291685,9.396566027467658e-06,-5.712085566607251e-05,1.7292844544713124e-05
