Close,Volume,vix,yield,MSFT_Close,AAPL_Close,AMZN_Close,GOOGL_Close,META_Close,RSI,MACD,Signal_Line,Histogram,MA_20,MA_50,MA_100,Close_lag_1,Close_lag_2,Close_lag_3,Volume_lag_1,Volume_lag_2,Volume_lag_3,MSFT_Close_lag_1,MSFT_Close_lag_2,MSFT_Close_lag_3,AAPL_Close_lag_1,AAPL_Close_lag_2,AAPL_Close_lag_3,AMZN_Close_lag_1,AMZN_Close_lag_2,AMZN_Close_lag_3,GOOGL_Close_lag_1,GOOGL_Close_lag_2,GOOGL_Close_lag_3,META_Close_lag_1,META_Close_lag_2,META_Close_lag_3,RSI_lag_1,RSI_lag_2,RSI_lag_3,MACD_lag_1,MACD_lag_2,MACD_lag_3,Signal_Line_lag_1,Signal_Line_lag_2,Signal_Line_lag_3,Histogram_lag_1,Histogram_lag_2,Histogram_lag_3,MA_20_lag_1,MA_20_lag_2,MA_20_lag_3,MA_50_lag_1,MA_50_lag_2,MA_50_lag_3,MA_100_lag_1,MA_100_lag_2,MA_100_lag_3
0.01079079970923988,-0.13802887143292702,-0.13659135910246892,0.02553924154351703,0.019536809380775448,0.017873300012685722,0.007287974742940334,0.03132247112904107,0.011457764299339606,53.51049965180356,0.00033227924632613266,-9.045175344886163e-05,0.0004227309997749943,0.001955567875387248,0.00016663992149239533,-4.7752938761088e-05,-0.006903333243434208,0.012615875351923801,-0.011631572511792225,0.17324075069627426,-0.048388327896478824,0.21628418480886072,-0.0011122971376366503,0.009545105130027046,-0.0035646874761397986,-0.00336568360576362,-0.0021310285261668324,-0.0036124558105959156,0.0029067818463926367,0.007424894791795791,0.001687878056954978,0.020694464128921276,0.008762441642978843,-0.014878400538266518,0.021663783814010573,0.01033721562405981,0.0044245867041928155,43.198784213671644,51.4884932559102,43.3736400926848,-0.0006146129349679864,-1.2667412129765705e-05,-0.0012315921121490011,-0.0001961345033926102,-9.151489549876613e-05,-0.00011122676634101622,-0.00041847843157537625,7.884748336900042e-05,-0.001120365345807985,0.00130321701067205,0.0012867861127736427,0.0007832824537288221,-8.608991520499041e-05,8.159092289807226e-05,-0.00045684739496787213,-0.00013905129818051701,7.34931396785543e-08,-8.587983182628958e-05
0.004469594898352221,-0.08005511421701826,-0.05497569487227085,0.01440356011894161,0.008693102826985894,0.008323110876053577,0.014352361192745182,0.01576928927012095,-0.003666731229026355,51.32940634461471,0.0005661040274250607,4.085940272592284e-05,0.0005252446246991379,0.001542557118888111,0.000765729558916528,-1.6077824950550015e-05,0.01079079970923988,-0.006903333243434208,0.012615875351923801,-0.13802887143292702,0.17324075069627426,-0.048388327896478824,0.019536809380775448,-0.0011122971376366503,0.009545105130027046,0.017873300012685722,-0.00336568360576362,-0.0021310285261668324,0.007287974742940334,0.0029067818463926367,0.007424894791795791,0.03132247112904107,0.020694464128921276,0.008762441642978843,0.011457764299339606,0.021663783814010573,0.01033721562405981,53.51049965180356,43.198784213671644,51.4884932559102,0.00033227924632613266,-0.0006146129349679864,-1.2667412129765705e-05,-9.045175344886163e-05,-0.0001961345033926102,-9.151489549876613e-05,0.0004227309997749943,-0.00041847843157537625,7.884748336900042e-05,0.001955567875387248,0.00130321701067205,0.0012867861127736427,0.00016663992149239533,-8.608991520499041e-05,8.159092289807226e-05,-4.7752938761088e-05,-0.00013905129818051701,7.34931396785543e-08
0.0007023462695756739,0.03273032021088907,-0.027050190331106873,-0.0061476033944913,0.005101593237684231,0.007685532610671791,0.018491622422478978,-0.001753457221709413,-0.0017606360346115507,52.89055017504729,0.00044232749490871206,0.00012115302116248069,0.0003211744737462314,0.0014050754046173969,0.0012035726305430546,2.0740958604136028e-06,0.004469594898352221,0.01079079970923988,-0.006903333243434208,-0.08005511421701826,-0.13802887143292702,0.17324075069627426,0.008693102826985894,0.019536809380775448,-0.0011122971376366503,0.008323110876053577,0.017873300012685722,-0.00336568360576362,0.014352361192745182,0.007287974742940334,0.0029067818463926367,0.01576928927012095,0.03132247112904107,0.020694464128921276,-0.003666731229026355,0.011457764299339606,0.021663783814010573,51.32940634461471,53.51049965180356,43.198784213671644,0.0005661040274250607,0.00033227924632613266,-0.0006146129349679864,4.085940272592284e-05,-9.045175344886163e-05,-0.0001961345033926102,0.0005252446246991379,0.0004227309997749943,-0.00041847843157537625,0.001542557118888111,0.001955567875387248,0.00130321701067205,0.000765729558916528,0.00016663992149239533,-8.608991520499041e-05,-1.6077824950550015e-05,-4.7752938761088e-05,-0.00013905129818051701
0.008530900637311972,0.038753417813036505,-0.06324897004892983,0.01900294578032779,0.002931362485194704,0.0034599336360184676,-0.0003537487735077804,-0.003542240424536841,-0.008327341285371046,51.75190256046006,0.0009648108734699244,0.00028988459162396945,0.000674926281845955,0.0018449042670696865,0.0008382898291685864,1.7292844544713124e-05,0.0007023462695756739,0.004469594898352221,0.01079079970923988,0.03273032021088907,-0.08005511421701826,-0.13802887143292702,0.005101593237684231,0.008693102826985894,0.019536809380775448,0.007685532610671791,0.008323110876053577,0.017873300012685722,0.018491622422478978,0.014352361192745182,0.007287974742940334,-0.001753457221709413,0.01576928927012095,0.03132247112904107,-0.0017606360346115507,-0.003666731229026355,0.011457764299339606,52.89055017504729,51.32940634461471,53.51049965180356,0.00044232749490871206,0.0005661040274250607,0.00033227924632613266,0.00012115302116248069,4.085940272592284e-05,-9.045175344886163e-05,0.0003211744737462314,0.0005252446246991379,0.0004227309997749943,0.0014050754046173969,0.001542557118888111,0.001955567875387248,0.0012035726305430546,0.000765729558916528,0.00016663992149239533,2.0740958604136028e-06,-1.6077824950550015e-05,-4.7752938761088e-05
-0.0007144436219845289,0.021419184632174227,0.04123426059212118,-0.014218187031905733,-0.01583354756973077,-0.0026842314815689505,-0.0038109042575301937,-0.010984723614833564,-0.016653018453469923,50.053646612507194,0.0006256486123592453,0.0003570373957710246,0.00026861121658822065,0.0013273996892270207,0.001172546669635334,-5.712085566607251e-05,0.008530900637311972,0.0007023462695756739,0.004469594898352221,0.038753417813036505,0.03273032021088907,-0.08005511421701826,0.002931362485194704,0.005101593237684231,0.008693102826985894,0.0034599336360184676,0.007685532610671791,0.008323110876053577,-0.0003537487735077804,0.018491622422478978,0.014352361192745182,-0.003542240424536841,-0.001753457221709413,0.01576928927012095,-0.008327341285371046,-0.0017606360346115507,-0.003666731229026355,51.75190256046006,52.89055017504729,51.32940634461471,0.0009648108734699244,0.00044232749490871206,0.0005661040274250607,0.00028988459162396945,0.00012115302116248069,4.085940272592284e-05,0.000674926281845955,0.0003211744737462314,0.0005252446246991379,0.0018449042670696865,0.0014050754046173969,0.001542557118888111,0.0008382898291685864,0.0012035726305430546,0.000765729558916528,1.7292844544713124e-05,2.0740958604136028e-06,-1.6077824950550015e-05
0.0031210289077513477,-0.17578511576616337,0.004113554946739122,0.0013628446460691604,0.007407075693932581,-0.009139173326409736,-0.0031482087067048275,-0.0015084944245294227,0.0048770952837935136,52.14461557705055,0.0006587569159995043,0.0004173812998167206,0.00024137561618278367,0.0010171005544221694,0.0012933856257796145,9.396566027467658e-06,-0.0007144436219845289,0.008530900637311972,0.0007023462695756739,0.021419184632174227,0.038753417813036505,0.03273032021088907,-0.01583354756973077,0.002931362485194704,0.005101593237684231,-0.0026842314815689505,0.0034599336360184676,0.007685532610671791,-0.0038109042575301937,-0.0003537487735077804,0.018491622422478978,-0.010984723614833564,-0.003542240424536841,-0.001753457221709413,-0.016653018453469923,-0.008327341285371046,-0.0017606360346115507,50.053646612507194,51.75190256046006,52.89055017504729,0.0006256486123592453,0.0009648108734699244,0.00044232749490871206,0.0003570373957710246,0.00028988459162396945,0.00012115302116248069,0.00026861121658822065,0.000674926281845955,0.0003211744737462314,0.0013273996892270207,0.0018449042670696865,0.0014050754046173969,0.001172546669635334,0.0008382898291685864,0.0012035726305430546,-5.712085566607251e-05,1.7292844544713124e-05,2.0740958604136028e-06
0.0010681370069403208,0.03852386545677934,0.013860806624989213,0.006786582120118208,-0.0057232660742641975,-0.002454764399271379,0.0030417085523415876,0.007204368003882729,0.01282062110036837,47.50873126087043,0.0005134258123367247,0.0004365902023207214,7.683561001600324e-05,0.0009852004412211227,0.0010412328160415518,-7.363212596814999e-05,0.0031210289077513477,-0.0007144436219845289,0.008530900637311972,-0.17578511576616337,0.021419184632174227,0.038753417813036505,0.007407075693932581,-0.01583354756973077,0.002931362485194704,-0.009139173326409736,-0.0026842314815689505,0.0034599336360184676,-0.0031482087067048275,-0.0038109042575301937,-0.0003537487735077804,-0.0015084944245294227,-0.010984723614833564,-0.003542240424536841,0.0048770952837935136,-0.016653018453469923,-0.008327341285371046,52.14461557705055,50.053646612507194,51.75190256046006,0.0006587569159995043,0.0006256486123592453,0.0009648108734699244,0.0004173812998167206,0.0003570373957710246,0.00028988459162396945,0.00024137561618278367,0.00026861121658822065,0.000674926281845955,0.0010171005544221694,0.0013273996892270207,0.0018449042670696865,0.0012933856257796145,0.001172546669635334,0.0008382898291685864,9.396566027467658e-06,-5.712085566607251e-05,1.7292844544713124e-05
0.0017418672787038484,0.051840333227924286,-0.000810063119673782,0.0,0.0025696249171092227,0.005475766944308357,0.005684988047565979,0.006369399033924481,0.0044798774671159156,52.09652913566798,0.00044745627060671753,0.0004387634159779207,8.692854628796853e-06,0.001028138829649987,0.0015278838084855462,-4.0036478206375256e-05,0.0010681370069403208,0.0031210289077513477,-0.0007144436219845289,0.03852386545677934,-0.17578511576616337,0.021419184632174227,-0.0057232660742641975,0.007407075693932581,-0.01583354756973077,-0.002454764399271379,-0.009139173326409736,-0.0026842314815689505,0.0030417085523415876,-0.0031482087067048275,-0.0038109042575301937,0.007204368003882729,-0.0015084944245294227,-0.010984723614833564,0.01282062110036837,0.0048770952837935136,-0.016653018453469923,47.50873126087043,52.14461557705055,50.053646612507194,0.0005134258123367247,0.0006587569159995043,0.0006256486123592453,0.0004365902023207214,0.0004173812998167206,0.0003570373957710246,7.683561001600324e-05,0.00024137561618278367,0.00026861121658822065,0.0009852004412211227,0.0010171005544221694,0.0013273996892270207,0.0010412328160415518,0.0012933856257796145,0.001172546669635334,-7.363212596814999e-05,9.396566027467658e-06,-5.712085566607251e-05
-0.004034254541411457,0.10623128350281769,0.04747722580233045,0.006740834717349676,-0.004550849697173801,-0.008251140073741278,0.0035902650511343294,-0.003454900259422849,5.2024457216570575e-05,46.85875073758165,-7.010173515227796e-05,0.00033699038575188097,-0.00040709212090415893,0.0011697088547789549,0.0011964794913424956,-0.00012413550349039138,0.0017418672787038484,0.0010681370069403208,0.0031210289077513477,0.051840333227924286,0.03852386545677934,-0.17578511576616337,0.0025696249171092227,-0.0057232660742641975,0.007407075693932581,0.005475766944308357,-0.002454764399271379,-0.009139173326409736,0.005684988047565979,0.0030417085523415876,-0.0031482087067048275,0.006369399033924481,0.007204368003882729,-0.0015084944245294227,0.0044798774671159156,0.01282062110036837,0.0048770952837935136,52.09652913566798,47.50873126087043,52.14461557705055,0.00044745627060671753,0.0005134258123367247,0.0006587569159995043,0.0004387634159779207,0.0004365902023207214,0.0004173812998167206,8.692854628796853e-06,7.683561001600324e-05,0.00024137561618278367,0.001028138829649987,0.0009852004412211227,0.0010171005544221694,0.0015278838084855462,0.0010412328160415518,0.0012933856257796145,-4.0036478206375256e-05,-7.363212596814999e-05,9.396566027467658e-06
0.002468500522503687,-0.07606256847910133,-0.06546628544603085,-0.010467729685796089,0.005636043042657188,0.0005242784052756824,0.011083020118790305,0.013782950591362886,0.022610252964688528,51.91925653794576,4.3941276661139126e-05,0.0002783805639337326,-0.00023443928727259349,0.0010905168885284187,0.0010158474548636338,-0.0001797941420874869,-0.004034254541411457,0.0017418672787038484,0.0010681370069403208,0.10623128350281769,0.051840333227924286,0.03852386545677934,-0.004550849697173801,0.0025696249171092227,-0.0057232660742641975,-0.008251140073741278,0.005475766944308357,-0.002454764399271379,0.0035902650511343294,0.005684988047565979,0.0030417085523415876,-0.003454900259422849,0.006369399033924481,0.007204368003882729,5.2024457216570575e-05,0.0044798774671159156,0.01282062110036837,46.85875073758165,52.09652913566798,47.50873126087043,-7.010173515227796e-05,0.00044745627060671753,0.0005134258123367247,0.00033699038575188097,0.0004387634159779207,0.0004365902023207214,-0.00040709212090415893,8.692854628796853e-06,7.683561001600324e-05,0.0011697088547789549,0.001028138829649987,0.0009852004412211227,0.0011964794913424956,0.0015278838084855462,0.0010412328160415518,-0.00012413550349039138,-4.0036478206375256e-05,-7.363212596814999e-05
